state,Location,Lat,Long,Intersting 
FL,Walnut Hill,30.870043,-87.449628,20
FL,Mary Esther,30.412186,-86.712719,1
FL,Milton,30.660413,-87.047278,24
FL,Pace,30.616173,-87.15033,30
FL,Niceville,30.495771,-86.41446,3
FL,Shalimar,30.445565,-86.571724,1
FL,Valparaiso,30.509197,-86.500914,3
FL,Milton,30.576058,-87.066273,17
FL,Gainesville,29.645029,-82.310046,7
FL,Gainesville,29.651484,-82.349286,26
FL,Gainesville,29.678458,-82.36794,30
FL,Gainesville,29.695393,-82.402324,14
FL,Gainesville,29.645618,-82.403252,13
FL,Gainesville,29.613204,-82.387282,21
FL,Gainesville,29.70053,-82.308032,20
FL,Gainesville,29.644148,-82.35092,6
FL,Santa Fe,29.796996,-82.480531,25
FL,Anthony,29.304785,-82.126157,23
FL,Archer,29.559738,-82.51084,1
FL,Bell,29.78373,-82.871106,5
FL,32620,29.050444,-82.04621,2
FL,Bronson,29.460952,-82.635644,6
FL,Brooker,29.919028,-82.295634,8
FL,Cedar Key,29.171006,-83.016793,4
FL,Chiefland,29.483243,-82.880896,9
FL,32629,28.910801,-82.60677,4
FL,32630,29.063564,-82.433118,16
FL,Earleton,29.722159,-82.113762,3
FL,32636,28.742508,-82.290401,21
FL,Hawthorne,29.573998,-82.105625,3
FL,32642,28.926371,-82.392516,26
FL,High Springs,29.841022,-82.615628,26
FL,32646,28.785839,-82.593623,3
FL,Horseshoe Beach,29.48689,-83.261587,3
FL,32649,29.076034,-82.661343,7
FL,32650,28.851002,-82.320713,25
FL,32652,28.80514,-82.343647,11
FL,Keystone Heights,29.797579,-81.989885,6
FL,32661,28.824661,-82.528448,4
FL,32665,28.911886,-82.501478,9
FL,Melrose,29.732456,-82.027863,13
FL,Micanopy,29.526029,-82.279698,19
FL,Morriston,29.28126,-82.491668,19
FL,Newberry,29.660906,-82.585188,20
FL,32670,29.216545,-82.111182,10
FL,32671,29.166825,-82.090654,14
FL,32672,29.109572,-82.012052,24
FL,32673,28.991755,-82.231082,17
FL,32674,29.161336,-82.172984,27
FL,32675,29.209198,-82.231943,9
FL,32676,29.078026,-82.18804,6
FL,Old Town,29.624558,-83.057393,3
FL,32684,28.920137,-82.037814,4
FL,Reddick,29.375352,-82.243995,8
FL,32688,29.226185,-82.043715,4
FL,32691,28.999563,-82.046434,23
FL,Trenton,29.626375,-82.809345,29
FL,Waldo,29.787096,-82.160791,5
FL,Williston,29.397737,-82.485601,23
FL,32698,29.022103,-82.728163,18
FL,Altamonte Spring,28.662728,-81.371908,7
FL,Altoona,29.021935,-81.632322,26
FL,Hunt Club,28.661865,-81.485149,17
FL,Casselberry,28.661671,-81.312215,5
FL,Winter Springs,28.683097,-81.281367,1
FL,Christmas,28.546244,-81.01157,18
FL,Apopka,28.711976,-81.513615,14
FL,Debary,28.884573,-81.306506,4
FL,Forest City,28.664983,-81.408533,19
FL,Deland,29.02659,-81.334853,6
FL,Deland,29.04225,-81.286341,15
FL,Deltona,28.898897,-81.247307,13
FL,Eustis,28.857686,-81.64513,3
FL,Fern Park,28.651161,-81.341837,19
FL,Geneva,28.750299,-81.11137,24
FL,Grand Island,28.886552,-81.739093,19
FL,Deltona,28.909311,-81.192171,17
FL,Lake Helen,28.980567,-81.233367,22
FL,Heathrow,28.752352,-81.338075,18
FL,Longwood,28.711994,-81.355238,16
FL,Eatonville,28.631284,-81.354598,7
FL,Mims,28.697383,-80.866278,18
FL,Mount Dora,28.792787,-81.645593,20
FL,Oak Hill,28.869985,-80.855063,3
FL,Orange City,28.945291,-81.299524,6
FL,Osteen,28.842617,-81.156224,1
FL,Oviedo,28.651256,-81.206593,11
FL,Chuluota,28.640634,-81.118237,21
FL,Paisley,28.999323,-81.503009,6
FL,Sanford,28.801307,-81.285044,13
FL,Sanford,28.764385,-81.282042,2
FL,Sorrento,28.803519,-81.532317,17
FL,Tavares,28.801027,-81.73405,15
FL,Springs Plaza,28.703978,-81.422767,23
FL,Titusville,28.569712,-80.819141,20
FL,Dona Vista,28.931443,-81.671653,25
FL,Winter Park,28.597824,-81.353436,11
FL,Aloma,28.60779,-81.302112,22
FL,Titusville,28.627078,-80.842915,19
FL,Zellwood,28.71944,-81.576174,1
FL,Orlando,28.539882,-81.372668,95
FL,Orlando,28.555897,-81.353462,11
FL,Fairvilla,28.576547,-81.391955,26
FL,Orlando,28.5302,-81.404516,11
FL,Orlando,28.513958,-81.356968,24
FL,Azalea Park,28.544924,-81.305274,18
FL,Pine Hills,28.580463,-81.44758,27
FL,Pine Castle,28.461916,-81.381751,8
FL,Lockhart,28.622183,-81.425852,8
FL,Orlo Vista,28.516082,-81.442014,12
FL,Orlando,28.49981,-81.328816,7
FL,Naval Training C,28.570467,-81.328966,30
FL,Kennedy Space Ce,28.498821,-80.58248,29
FL,Union Park,28.590251,-81.253537,16
FL,Orlando,28.580147,-81.484618,30
FL,Sand Lake,28.467258,-81.452484,26
FL,Union Park,28.578256,-81.110628,23
FL,Orlando,28.395724,-81.466602,5
FL,Ventura,28.504765,-81.293874,10
FL,Orlando,28.393157,-81.362187,22
FL,Orlando,28.546865,-81.257081,20
FL,Orlando,28.582601,-81.190705,29
FL,Orlando,28.43168,-81.342979,7
FL,Orlando,28.552297,-81.179489,11
FL,Orlando,28.484877,-81.260778,14
FL,Lake Buena Vista,28.369378,-81.519034,20
FL,Orlando,28.488229,-81.191768,2
FL,Orlando,28.377428,-81.188807,11
FL,Union Park,28.531797,-81.098129,12
FL,Orlando,28.528885,-81.478663,29
FL,Orlando,28.460842,-81.49564,8
FL,Orlando,28.394861,-81.417882,12
FL,Orlando,28.487102,-81.408162,12
FL,Melbourne,28.069132,-80.620015,9
FL,Indialantic,28.109059,-80.578718,1
FL,Melbourne Villag,28.073177,-80.668577,10
FL,Palm Bay,28.014605,-80.599087,24
FL,Palm Bay,28.016849,-80.673889,28
FL,Palm Bay,27.981636,-80.689426,9
FL,Palm Bay,27.96936,-80.647327,29
FL,Cape Canaveral,28.39034,-80.604267,20
FL,Cocoa,28.367183,-80.746455,17
FL,Patrick A F B,28.259896,-80.607126,22
FL,Cocoa,28.390987,-80.786969,1
FL,Port Saint John,28.46844,-80.791114,12
FL,Cocoa Beach,28.332451,-80.612066,4
FL,Eau Gallie,28.136822,-80.691683,27
FL,Melbourne,28.138385,-80.652353,1
FL,Indian Harbor Be,28.178571,-80.598671,23
FL,Melbourne,28.206136,-80.684959,18
FL,Fellsmere,27.764273,-80.601947,26
FL,Melbourne Beach,28.021923,-80.538936,20
FL,Merritt Island,28.328607,-80.67818,17
FL,Merritt Island,28.391234,-80.695865,2
FL,Rockledge,28.313441,-80.73193,7
FL,Sebastian,27.790082,-80.478432,26
FL,Vero Beach,27.632985,-80.403075,17
FL,Vero Beach,27.588486,-80.392251,4
FL,Indian River Sho,27.653623,-80.360916,9
FL,Vero Beach,27.637214,-80.47939,4
FL,Vero Beach,27.697223,-80.441617,22
FL,Vero Beach,27.59993,-80.438223,28
FL,Barefoot Bay,27.878146,-80.516051,17
FL,Dania,26.047557,-80.144728,27
FL,Hallandale,25.985019,-80.140737,20
FL,Hialeah,25.832536,-80.280801,12
FL,Hialeah,25.865395,-80.3059,23
FL,Hialeah,25.859351,-80.272533,12
FL,Hialeah,25.896349,-80.306255,18
FL,Hialeah,25.938841,-80.316545,3
FL,Hialeah,25.880262,-80.33681,12
FL,Hollywood,26.007011,-80.121931,14
FL,Hollywood,26.016091,-80.15166,22
FL,Hollywood,26.021836,-80.189085,26
FL,Miramar,25.987516,-80.216035,11
FL,Pembroke Pines,26.024273,-80.240183,2
FL,Hollywood,25.992061,-80.271236,3
FL,Hollywood,26.022927,-80.297441,23
FL,Hollywood,25.997449,-80.32484,11
FL,Hollywood,26.024804,-80.330797,11
FL,Pembroke Pines,26.01375,-80.428407,30
FL,Homestead,25.476639,-80.483853,5
FL,Homestead,25.532314,-80.507463,7
FL,Princeton,25.521191,-80.40918,11
FL,Homestead,25.490576,-80.438014,14
FL,Florida City,25.396332,-80.548438,7
FL,Homestead,25.457338,-80.457153,7
FL,Islamorada,24.923331,-80.629953,24
FL,Ocean Reef,25.140214,-80.406084,7
FL,Homestead Air Fo,25.499088,-80.390513,13
FL,Naval Air Statio,24.565313,-81.762179,14
FL,Summerland Key,24.655322,-81.493564,13
FL,Big Pine Key,24.679996,-81.362029,20
FL,Marathon,24.727919,-81.038581,22
FL,Opa Locka,25.909662,-80.247004,7
FL,Carol City,25.944076,-80.277291,1
FL,Carol City,25.946906,-80.248059,15
FL,Pompano Beach,26.231529,-80.12346,12
FL,Pompano Beach,26.234314,-80.094133,1
FL,Margate,26.249221,-80.211483,7
FL,Lighthouse Point,26.278698,-80.112439,22
FL,Coral Springs,26.271403,-80.255578,14
FL,Margate,26.254237,-80.177878,12
FL,North Coral Spri,26.305134,-80.22188,23
FL,Pompano Beach,26.216021,-80.22054,21
FL,Pompano Beach,26.228817,-80.163486,18
FL,Tavernier,25.010788,-80.521816,28
FL,Pompano Beach,26.243515,-80.260085,24
FL,Pompano Beach,26.299693,-80.180966,8
FL,Pompano Beach,26.291902,-80.248086,14
FL,Miami,25.7911,-80.320733,72
FL,Miami,25.782547,-80.234118,5
FL,Miami,25.776255,-80.291932,13
FL,Miami,25.814344,-80.205121,6
FL,Miami,25.775612,-80.208858,6
FL,Miami,25.755926,-80.201301,25
FL,Miami,25.767197,-80.205888,21
FL,Miami,25.762852,-80.189506,12
FL,Miami,25.786712,-80.179996,28
FL,Coral Gables,25.732251,-80.243639,11
FL,Coral Gables,25.755582,-80.269576,11
FL,Miami,25.766391,-80.231746,9
FL,Miami,25.786385,-80.204232,27
FL,Miami,25.815648,-80.189663,4
FL,Miami Shores,25.850208,-80.18526,26
FL,Carl Fisher,25.785179,-80.136378,4
FL,Miami,25.819505,-80.127921,25
FL,North Bay Villag,25.852384,-80.133578,8
FL,Miami,25.812966,-80.232023,27
FL,South Miami,25.700252,-80.301408,15
FL,Miami,25.762563,-80.309631,15
FL,Coral Gables,25.752648,-80.235134,16
FL,Coral Gables,25.720089,-80.274649,4
FL,Miami,25.850675,-80.236558,18
FL,Key Biscayne,25.692104,-80.162475,5
FL,Miami,25.851214,-80.206968,28
FL,Bal Harbour,25.879094,-80.127055,10
FL,Miami,25.7392,-80.31032,30
FL,Kendall,25.66767,-80.308535,6
FL,Perrine,25.604384,-80.352473,29
FL,Miami,25.636433,-80.318703,9
FL,North Miami Beac,25.936086,-80.135141,7
FL,North Miami,25.893806,-80.182034,2
FL,North Miami Beac,25.92807,-80.177238,20
FL,Olympia Heights,25.735353,-80.359084,15
FL,Miami Springs,25.817473,-80.29902,2
FL,Miami,25.885605,-80.229168,21
FL,Miami,25.890232,-80.210106,3
FL,Miami,25.944083,-80.21436,27
FL,Quail Heights,25.558847,-80.3981,21
FL,Miami,25.773523,-80.357232,16
FL,Miami,25.699242,-80.361824,27
FL,Miami,25.762779,-80.361128,9
FL,Olympia Heights,25.733677,-80.408226,25
FL,Miami,25.657449,-80.362667,29
FL,Quail Heights,25.593255,-80.39377,8
FL,Miami,25.814079,-80.354925,7
FL,Miami,25.957095,-80.181382,30
FL,Ojus,25.961902,-80.139447,22
FL,North Miami Beac,25.896548,-80.160329,9
FL,Miami,25.787678,-80.416643,17
FL,Miami,25.699977,-80.412969,18
FL,Miami,25.757382,-80.402997,15
FL,Olympia Heights,25.718082,-80.437366,11
FL,Miami,25.669437,-80.408501,3
FL,Quail Heights,25.597112,-80.47137,22
FL,Quail Heights,25.57431,-80.350851,30
FL,Quail Heights,25.560935,-80.35381,4
FL,Miami,25.696365,-80.440087,23
FL,Miami,25.661502,-80.441031,3
FL,Fort Lauderdale,26.121561,-80.128778,21
FL,Oakland Park,26.137908,-80.125283,22
FL,Oakland Park,26.153115,-80.127768,8
FL,Oakland Park,26.165091,-80.112572,10
FL,Oakland Park,26.187883,-80.107674,11
FL,Fort Lauderdale,26.181698,-80.174624,12
FL,Fort Lauderdale,26.142104,-80.172786,2
FL,Fort Lauderdale,26.096819,-80.181038,1
FL,City Of Sunrise,26.151145,-80.223142,18
FL,Davie,26.068199,-80.225034,3
FL,Fort Lauderdale,26.098885,-80.15408,6
FL,Fort Lauderdale,26.104193,-80.125951,9
FL,Plantation,26.113536,-80.224272,8
FL,Tamarac,26.181153,-80.225413,5
FL,Tamarac,26.212072,-80.264356,30
FL,Sunrise,26.151923,-80.271954,6
FL,Sunrise,26.164641,-80.307583,20
FL,Plantation,26.113639,-80.271019,26
FL,Davie,26.10862,-80.321952,20
FL,Davie,26.114338,-80.369941,4
FL,Fort Lauderdale,26.097291,-80.40645,6
FL,Davie,26.060708,-80.272022,8
FL,Davie,26.055479,-80.312907,9
FL,Davie,26.044366,-80.364533,26
FL,Davie,26.054436,-80.41299,27
FL,Oakland Park,26.181514,-80.135511,17
FL,Tamarac,26.177148,-80.273376,13
FL,Fort Lauderdale,26.117586,-80.250587,23
FL,West Palm Beach,26.713956,-80.065874,1
FL,Lake Park,26.803187,-80.073078,17
FL,Riviera Beach,26.781343,-80.06852,6
FL,West Palm Beach,26.669968,-80.058234,26
FL,Glen Ridge,26.655582,-80.093026,18
FL,West Palm Beach,26.749154,-80.072492,24
FL,North Palm Beach,26.828854,-80.060334,10
FL,Haverhill,26.713218,-80.096347,16
FL,Palm Beach Garde,26.844373,-80.087304,5
FL,Royal Palm Beach,26.700539,-80.209898,8
FL,West Palm Beach,26.805526,-80.248203,30
FL,West Palm Beach,26.67616,-80.140474,9
FL,West Palm Beach,26.662707,-80.25299,2
FL,Haverhill,26.655722,-80.127966,3
FL,Haverhill,26.713006,-80.124764,4
FL,Palm Beach Garde,26.838977,-80.132533,6
FL,Boynton Beach,26.51747,-80.083427,21
FL,Boca Raton,26.344605,-80.210942,13
FL,Belle Glade,26.684289,-80.672392,7
FL,Boca Raton,26.379929,-80.097488,17
FL,Boca Raton,26.34619,-80.084421,12
FL,Boca Raton,26.346409,-80.156399,18
FL,Boca Raton,26.383909,-80.174858,10
FL,Briny Breezes,26.529161,-80.06424,9
FL,Village Of Golf,26.526862,-80.106423,16
FL,Boynton Beach,26.531187,-80.141812,10
FL,Canal Point,26.859279,-80.629931,9
FL,Clewiston,26.717171,-80.949249,22
FL,Deerfield Beach,26.309556,-80.099173,26
FL,Deerfield Beach,26.312365,-80.141242,21
FL,Delray Beach,26.456445,-80.079321,21
FL,Delray Beach,26.456359,-80.105397,4
FL,Delray Beach,26.451717,-80.158016,4
FL,Hobe Sound,27.081306,-80.150851,25
FL,Jupiter,26.933938,-80.120091,25
FL,Lake Worth,26.618207,-80.055996,23
FL,Lake Worth,26.62316,-80.094573,11
FL,Lantana,26.576766,-80.077264,16
FL,Greenacres,26.609609,-80.130503,23
FL,Lake Worth,26.610366,-80.168299,8
FL,Tequesta,26.966066,-80.100161,3
FL,Loxahatchee,26.738295,-80.276007,14
FL,Moore Haven,26.832749,-81.218776,27
FL,Pahokee,26.814199,-80.662897,10
FL,Jupiter,26.921701,-80.077034,26
FL,Jupiter,26.921242,-80.214388,5
FL,Palm Beach,26.72065,-80.038825,14
FL,Delray Beach,26.45457,-80.065637,10
FL,Delray Beach,26.454272,-80.13459,18
FL,Boca Raton,26.348099,-80.110418,22
FL,Highland Beach,26.409142,-80.089072,5
FL,South Bay,26.670126,-80.731214,18
FL,Boca Raton,26.402975,-80.181287,29
FL,Boca Raton,26.390693,-80.216087,24
FL,Brandon,27.955112,-82.296554,2
FL,Brandon,27.905649,-82.288116,25
FL,Bushnell,28.661062,-82.155297,3
FL,Center Hill,28.663484,-81.996289,11
FL,Ridge Manor,28.386912,-82.207936,2
FL,Dover,27.991975,-82.213845,18
FL,Gibsonton,27.841059,-82.369831,19
FL,Lake Panasoffkee,28.795261,-82.136279,26
FL,Zephyrhills,28.24096,-82.168347,2
FL,Zephyrhills,28.231063,-82.20566,3
FL,Wesley Chapel,28.210365,-82.288956,30
FL,Zephyrhills,28.263664,-82.34933,5
FL,Lithia,27.829349,-82.135679,2
FL,Lutz,28.136688,-82.461045,11
FL,Odessa,28.142072,-82.590506,7
FL,Plant City,28.069855,-82.157554,4
FL,Plant City,28.009448,-82.113816,20
FL,Plant City,27.976167,-82.146268,6
FL,Riverview,27.844952,-82.312473,21
FL,Ruskin,27.701501,-82.435501,24
FL,Apollo Beach,27.771553,-82.410199,1
FL,Sun City Center,27.714711,-82.353832,5
FL,San Antonio,28.337139,-82.288237,23
FL,Seffner,27.992199,-82.286296,15
FL,Thonotosassa,28.061747,-82.308212,24
FL,Valrico,27.912435,-82.246557,29
FL,Ridge Manor Esta,28.577492,-82.092975,6
FL,Wimauma,27.701497,-82.315136,3
FL,Tampa,27.961381,-82.45972,8
FL,Tampa,27.984534,-82.462997,2
FL,Tampa,28.017312,-82.457848,17
FL,Tampa,27.967078,-82.433368,15
FL,Tampa,27.933828,-82.467035,5
FL,Tampa,27.962538,-82.489535,20
FL,Tampa,27.865916,-82.507097,12
FL,Tampa,27.942456,-82.50572,18
FL,Tampa,27.995125,-82.404584,30
FL,Tampa,27.891422,-82.506714,12
FL,Tampa,28.050187,-82.450018,19
FL,Tampa,28.077184,-82.445519,17
FL,Tampa,28.00914,-82.503393,12
FL,Tampa,28.008057,-82.580495,13
FL,Tampa,27.87418,-82.52029,29
FL,Tampa,28.038358,-82.394876,27
FL,Carrollwood,28.075875,-82.493291,7
FL,Tampa,27.93824,-82.375558,15
FL,Tampa,28.069465,-82.409188,6
FL,Carrollwood,28.077194,-82.524944,10
FL,Tampa,28.072551,-82.558987,28
FL,Tampa,28.050932,-82.616378,6
FL,Tampa,27.92102,-82.507897,14
FL,Tampa,28.006783,-82.556006,1
FL,Tampa,28.03013,-82.604822,15
FL,Tampa,28.03377,-82.365876,28
FL,Tampa,28.114698,-82.367751,6
FL,Saint Petersburg,27.772318,-82.638609,27
FL,Saint Petersburg,27.842712,-82.644795,24
FL,Saint Petersburg,27.816957,-82.626393,19
FL,Saint Petersburg,27.795435,-82.637289,11
FL,Saint Petersburg,27.739113,-82.64349,17
FL,Saint Petersburg,27.745606,-82.751646,13
FL,Saint Petersburg,27.75487,-82.720791,26
FL,Madeira Beach,27.816529,-82.800779,17
FL,Kenneth City,27.817427,-82.729845,8
FL,Saint Petersburg,27.789798,-82.724285,22
FL,Saint Petersburg,27.74649,-82.689708,13
FL,Saint Petersburg,27.735336,-82.666298,20
FL,Saint Petersburg,27.789015,-82.677939,5
FL,Saint Petersburg,27.817621,-82.677612,13
FL,Tierra Verde,27.694792,-82.715646,5
FL,Saint Petersburg,27.873764,-82.640039,18
FL,Lakeland,28.038134,-81.939153,2
FL,Lakeland,28.014045,-81.952283,3
FL,Lakeland,28.072006,-81.96091,1
FL,Lakeland,28.123356,-81.984219,15
FL,Southside,27.966284,-82.007236,2
FL,Southside,27.969534,-81.933187,25
FL,Arcadia,27.18996,-81.865755,28
FL,Auburndale,28.072443,-81.812234,7
FL,Avon Park,27.600085,-81.501486,8
FL,Babson Park,27.831698,-81.534221,27
FL,Bartow,27.895664,-81.812684,18
FL,Duette,27.627738,-81.845058,13
FL,Davenport,28.196265,-81.607912,1
FL,Dundee,28.019412,-81.621207,3
FL,Eagle Lake,27.978661,-81.756357,15
FL,Fort Meade,27.746356,-81.782346,2
FL,Frostproof,27.721058,-81.514778,8
FL,Grenelefe,28.095073,-81.614712,27
FL,Kathleen,28.205224,-82.043499,3
FL,Lake Alfred,28.089483,-81.727138,2
FL,Lake Placid,27.294474,-81.364918,27
FL,Lake Wales,27.903734,-81.548805,13
FL,Lorida,27.414952,-81.196533,21
FL,Mulberry,27.90202,-82.001489,23
FL,Ona,27.412657,-81.92805,11
FL,Polk City,28.19867,-81.808282,15
FL,Sebring,27.492391,-81.435712,2
FL,Sebring,27.470289,-81.487242,5
FL,Wauchula,27.551742,-81.807388,18
FL,Eloise,27.999296,-81.751507,18
FL,Winter Haven,28.045219,-81.732485,28
FL,Cypress Gardens,27.994901,-81.678905,11
FL,Zolfo Springs,27.480042,-81.742328,5
FL,Fort Myers,26.620403,-81.8725,12
FL,Fort Myers,26.678138,-81.909632,15
FL,Cape Coral Centr,26.57746,-81.952243,23
FL,Tice,26.676472,-81.785341,2
FL,Fort Myers,26.568057,-81.873558,7
FL,Fort Myers,26.502518,-81.927589,8
FL,Cape Coral Centr,26.680276,-81.958909,25
FL,Fort Myers,26.49722,-81.824554,30
FL,Fort Myers,26.522808,-81.706469,1
FL,Cape Coral Centr,26.56971,-81.990915,14
FL,Fort Myers,26.646595,-81.842946,29
FL,Fort Myers,26.707947,-81.859447,9
FL,College Parkway,26.554159,-81.900587,11
FL,Alva,26.714657,-81.635055,20
FL,Bokeelia,26.662726,-82.140064,10
FL,Bonita Springs,26.348035,-81.789963,25
FL,Captiva,26.750541,-82.261017,7
FL,El Jobean,26.97608,-82.19957,27
FL,Estero,26.435052,-81.810244,11
FL,Fort Myers Beach,26.451952,-81.924543,4
FL,Immokalee,26.409794,-81.445365,28
FL,Labelle,26.732093,-81.434027,8
FL,Lehigh Acres,26.615302,-81.61046,28
FL,Marco Island,25.939568,-81.720394,10
FL,Naples,26.171391,-81.802196,17
FL,Naples,26.201578,-81.766125,25
FL,Ochopee,25.87998,-81.311228,28
FL,Placida,26.819301,-82.261638,25
FL,Placida,26.90039,-82.293778,24
FL,Port Charlotte,26.98268,-82.141173,3
FL,Punta Gorda,26.915163,-82.053166,17
FL,Port Charlotte,26.990475,-82.096372,27
FL,Port Charlotte,27.004008,-82.211743,29
FL,Port Charlotte,27.022815,-82.110782,4
FL,Punta Gorda,26.823981,-81.954712,26
FL,Saint James City,26.529012,-82.091591,30
FL,Sanibel,26.4514,-82.086825,14
FL,Venus,27.13463,-81.359412,23
FL,Naples,26.027721,-81.658635,19
FL,Naples,26.113096,-81.749661,30
FL,Naples,26.263499,-81.808092,27
FL,Naples,26.211253,-81.640436,28
FL,Lehigh Acres,26.602252,-81.665822,8
FL,Port Charlotte,26.983969,-82.058886,2
FL,Port Charlotte,26.937925,-82.238774,4
FL,Punta Gorda,26.966751,-81.954484,24
FL,Punta Gorda,27.007398,-82.016268,4
FL,Cape Coral Centr,26.630893,-81.945967,3
FL,Cape Coral Centr,26.628881,-82.006703,14
FL,Naples,26.191612,-81.70927,24
FL,Braden River,27.46521,-82.431487,20
FL,Braden River,27.444871,-82.5404,15
FL,Westgate,27.480896,-82.584733,19
FL,College Plaza,27.439663,-82.580627,22
FL,Braden River,27.485881,-82.536961,27
FL,Palma Sola,27.487909,-82.627631,20
FL,Bradenton,27.454393,-82.635752,14
FL,Cortez,27.472686,-82.700642,11
FL,Bradenton Beach,27.515149,-82.721027,7
FL,Parrish,27.557162,-82.396009,5
FL,Palmetto,27.542946,-82.562957,29
FL,Ellenton,27.53818,-82.5006,21
FL,Englewood,26.966743,-82.359886,1
FL,Grove City,26.92504,-82.311731,26
FL,Whitney Beach,27.38669,-82.638403,9
FL,Osprey,27.18384,-82.485339,26
FL,South Trail,27.26757,-82.513793,9
FL,Forest Lakes,27.320056,-82.475709,6
FL,Sarasota,27.286614,-82.47698,17
FL,Meadows Village,27.365355,-82.535182,20
FL,Sarasota,27.367162,-82.484759,3
FL,Sarasota,27.331588,-82.548624,20
FL,Sarasota,27.336915,-82.512778,5
FL,Sarasota Square,27.243834,-82.482898,23
FL,Sarasota,27.311137,-82.519545,20
FL,Sarasota,27.32765,-82.385594,6
FL,Sarasota,27.282179,-82.418112,22
FL,Crescent Beach,27.266025,-82.546932,20
FL,Sarasota,27.407235,-82.530299,24
FL,Myakka City,27.364764,-82.184897,1
FL,Nokomis,27.138398,-82.451779,13
FL,Venice,27.093312,-82.44983,14
FL,North Port,27.047839,-82.241616,29
FL,Mid Venice,27.103245,-82.415112,24
FL,South Venice,27.053022,-82.404096,9
FL,Brooksville,28.565805,-82.373674,6
FL,Ridge Manor West,28.511167,-82.290545,18
FL,Spring Hill,28.46551,-82.598084,19
FL,Spring Hill,28.506546,-82.626671,6
FL,Spring Hill,28.479696,-82.556206,14
FL,Spring Hill,28.477611,-82.499896,28
FL,Shady Hills,28.405084,-82.530148,28
FL,Brooksville,28.546558,-82.521286,29
FL,Brooksville,28.662244,-82.523613,21
FL,Clearwater,27.986241,-82.780807,2
FL,Clearwater,27.945624,-82.786711,2
FL,Clearwater,27.976503,-82.717248,10
FL,Clearwater,27.913981,-82.715885,12
FL,Clearwater,28.02961,-82.723718,27
FL,Airport,27.896713,-82.676876,21
FL,Clearwater,28.002734,-82.747405,21
FL,Clearwater,27.93595,-82.743485,11
FL,Clearwater,27.973063,-82.745504,26
FL,Clearwater,27.984526,-82.822281,23
FL,Belleair Beach,27.917605,-82.840486,20
FL,Land O Lakes,28.225849,-82.45472,27
FL,Belleair Bluffs,27.915835,-82.801978,29
FL,Largo,27.907547,-82.75937,12
FL,Seminole,27.844571,-82.796896,20
FL,Largo,27.880334,-82.762806,1
FL,Largo,27.883597,-82.826287,13
FL,Largo,27.852906,-82.826978,28
FL,Largo,27.851549,-82.758701,20
FL,Largo,27.884391,-82.795946,23
FL,New Port Richey,28.232574,-82.732721,25
FL,New Port Richey,28.244398,-82.6986,17
FL,New Port Richey,28.302201,-82.626423,3
FL,New Port Richey,28.212898,-82.680729,25
FL,Pinellas Park,27.840313,-82.71335,17
FL,Pinellas Park,27.860742,-82.709353,18
FL,Hudson,28.364763,-82.675669,8
FL,Port Richey,28.301148,-82.692714,29
FL,Hudson,28.350634,-82.628793,2
FL,Oldsmar,28.046035,-82.684778,23
